,id,partner_id,participant_id,partner_name,type_of_product,date,currency,qty,unit_price,unit,total,total_usd
5424,5424,215,,ANTRAID Production,Oeufs,2025-12-16,HTG,5388,171.46378101236033,douzaine,923846.8520945974,7025.451346726976
5425,5425,57,,Solution Boutique Agricole,Viande de chèvre,2027-05-06,HTG,2760,730.2090462982992,lb,2015376.9677833058,15326.060591508029
5426,5426,208,,EMF Entreprise Agricole,Mouton entier,2025-03-20,HTG,5,34966.65143252107,animal,174833.25716260532,1329.530472719432
5427,5427,169,,Probo-K,Viande de chèvre,2026-07-31,HTG,71,771.2589234224512,lb,54759.38356299404,416.4211677794223
5428,5428,156,,EKILIB Pouilailler,Viande de chèvre,2024-11-30,HTG,820,745.4543281671743,lb,611272.5490970829,4648.460449407475
5429,5429,105,,Poulailler wilnert,Lait de vache,2024-06-22,HTG,16,470.28791782091275,gallon,7524.606685134604,57.2213436131909
5430,5430,217,,Lanati Farm,Lait de vache,2026-11-29,HTG,50,463.96892430106055,gallon,23198.446215053027,176.41403965819794
5431,5431,215,,ANTRAID Production,Viande de bovin,2025-07-11,HTG,2152,560.1947047984332,lb,1205539.0047262283,9167.596994115806
5432,5432,174,,Complexe C& L,Mouton entier,2027-01-31,HTG,15,21456.813552942753,animal,321852.2032941413,2447.545272198793
5433,5433,182,,Seeds of quality,Oeufs,2024-07-26,HTG,1172,151.11573999184486,douzaine,177107.6472704422,1346.8262149843513
5434,5434,11,,Bambou poulailler ,Viande de chèvre,2024-08-28,HTG,2945,796.0264234467024,lb,2344297.8170505385,17827.35982547938
5435,5435,148,,Fleurant chèvre,Viande de mouton,2025-12-05,HTG,1441,680.915239682585,lb,981198.860382605,7461.5882918829275
5436,5436,84,,Abel Joseph,Oeufs,2024-07-15,HTG,5952,153.43029970738564,douzaine,913217.1438583593,6944.617063561668
5437,5437,154,,Le palmiste poulailler,Viande de chèvre,2025-04-25,HTG,3346,659.3038640001272,lb,2206030.7289444255,16775.89907942529
5438,5438,35,,Agropharma,Oeufs,2026-02-13,HTG,3677,183.54368075429952,douzaine,674890.1141335593,5132.244213943417
5439,5439,107,,Agro-Production,Lait de vache,2027-07-30,HTG,41,486.2036170800703,gallon,19934.34830028288,151.59200228352
5440,5440,2,,HEEMA ENGINEERING &SERVICES,Bovin entier,2024-04-25,HTG,9,157024.05392772317,animal,1413216.4853495085,10746.89342471109
5441,5441,84,,Abel Joseph,Mouton entier,2025-07-17,HTG,6,23464.307568604127,animal,140785.84541162476,1070.614794004751
5442,5442,104,,Cooperative d'Appui à la Production Agricole  Sud,Mouton entier,2027-04-05,HTG,14,39690.14366595584,animal,555662.0113233817,4225.566626033321
5443,5443,69,,Ferme Agricole la Réserve,Volaille,2025-01-13,HTG,23,984.8553589224458,animal,22651.673255216254,172.25607038187266
5444,5444,97,,Bélicia Baltazar,Oeufs,2025-05-11,HTG,6603,169.8018338567631,douzaine,1121201.5089562067,8526.247216397009
5445,5445,37,,Nouvo Jaden agrikòl,Lait de vache,2026-04-11,HTG,40,453.4713597711992,gallon,18138.85439084797,137.93805620416708
5446,5446,156,,EKILIB Pouilailler,Lait de vache,2024-03-04,HTG,47,538.01958007737,gallon,25286.92026363639,192.29597158658854
5447,5447,5,,Ferme Luckner Alexis,Lait de vache,2025-02-26,HTG,48,455.866907534646,gallon,21881.611561663005,166.40008792139167
5448,5448,65,,Laiterie de Ouanaminthe/GEDWA,Viande de mouton,2026-09-10,HTG,1411,680.8993708435908,lb,960749.0122603065,7306.0761388616465
5449,5449,166,,Kay plantè,Oeufs,2027-04-29,HTG,588,150.96024605377818,douzaine,88764.62467962157,675.0161572594797
5450,5450,175,,AGRIFAZ,Lait de vache,2025-02-24,HTG,22,538.6114612715812,gallon,11849.452147974787,90.10990226596796
5451,5451,181,,Renaissance Ferme,Lait de vache,2024-09-30,HTG,32,500.22185702245207,gallon,16007.099424718466,121.72699182295412
5452,5452,27,,Poulailler Adrien,Viande de chèvre,2024-04-28,HTG,1681,664.8166298871625,lb,1117556.7548403202,8498.53045505947
5453,5453,199,,Les caprins d' haïti,Viande de bovin,2024-07-28,HTG,747,635.8701124253045,lb,474994.9739817024,3612.1290797087636
5454,5454,80,,PDF Entreprise Agricole,Viande de chèvre,2027-09-03,HTG,1000,711.7900523577914,lb,711790.0523577915,5412.852109184726
5455,5455,136,,Frisnel et Jonald,Lait de vache,2026-10-28,HTG,32,515.1518425663783,gallon,16484.858962124104,125.3601441986624
5456,5456,176,,New Roots Haïti,Lait de vache,2024-10-04,HTG,14,475.74940557975174,gallon,6660.491678116525,50.65012682978346
5457,5457,128,,Ferme Avicole de Grand Latanier,Mouton entier,2025-08-19,HTG,24,20399.045805638863,animal,489577.09933533275,3723.019766808614
5458,5458,13,,THE CHOU FERME,Viande de bovin,2026-02-07,HTG,3634,643.6584079373611,lb,2339054.65444437,17787.48786649711
5459,5459,234,,AGRITROP,Bovin entier,2024-01-18,HTG,9,191452.3116176208,animal,1723070.8045585873,13103.200034666062
5460,5460,77,,Ferme Heptagone,Lait de vache,2025-08-10,HTG,17,450.57347066400985,gallon,7659.749001288167,58.249041834891
5461,5461,226,,Agri Perfect,Volaille,2025-03-03,HTG,4260,1875.308991526595,animal,7988816.303903295,60751.45478253456
5462,5462,88,,Visionnaire Agro-vert,Bovin entier,2024-10-19,HTG,14,227636.91512581115,animal,3186916.811761356,24235.10883468712
5463,5463,7,,Zim Ferme de Recherche Appliquée et de Développement Communautaire ,Mouton entier,2025-04-02,HTG,24,24925.705617735854,animal,598216.9348256604,4549.17821160198
5464,5464,174,,Complexe C& L,Mouton entier,2025-08-26,HTG,21,17554.22134325907,animal,368638.64820844046,2803.33572782084
5465,5465,164,,Altagrace poulet Local,Oeufs,2024-06-26,HTG,4655,169.93768963667458,douzaine,791059.9452587202,6015.664982956047
5466,5466,209,,Organisation pour le Développement de Lahatte Arniquet Bétail,Viande de bovin,2024-11-16,HTG,6715,564.9615442958072,lb,3793716.7699463456,28849.55718590377
5467,5467,207,,Ferme d' élevage de Berard,Viande de chèvre,2026-09-27,HTG,840,678.4782743117477,lb,569921.750421868,4334.005706630175
5468,5468,229,,Guy Rousleau François ,Bovin entier,2026-06-29,HTG,13,219957.9689076323,animal,2859453.5957992203,21744.894264632854
5469,5469,207,,Ferme d' élevage de Berard,Mouton entier,2024-10-15,HTG,10,39773.38065575383,animal,397733.8065575383,3024.5916848481997
5470,5470,234,,AGRITROP,Mouton entier,2026-06-17,HTG,17,22596.155677263865,animal,384134.6465134857,2921.1760191139597
5471,5471,31,,FERME FENDAL,Viande de mouton,2024-12-27,HTG,1211,635.3466201939882,lb,769404.7570549197,5850.986745664789
5472,5472,123,,Poulailler Adrien Arold,Oeufs,2027-09-06,HTG,2253,179.31392209182619,douzaine,403994.2664728844,3072.199745040946
5473,5473,150,,Winter poulailler,Mouton entier,2027-08-17,HTG,24,23694.120501505266,animal,568658.8920361263,4324.402220807045
5474,5474,29,,Poulailler Jameson,Oeufs,2024-07-20,HTG,9583,155.47239189477168,douzaine,1489891.931527597,11329.976665609101
5475,5475,92,,Complexe Agriocole Grands Planteure d'haiti,Bovin entier,2025-05-21,HTG,5,115593.66185021456,animal,577968.3092510728,4395.196268068995
5476,5476,107,,Agro-Production,Viande de chèvre,2024-09-24,HTG,3304,746.2515501229207,lb,2465615.1216061297,18749.924879134065
5477,5477,87,,MS Boucherie,Mouton entier,2027-12-15,HTG,24,31273.713085394236,animal,750569.1140494617,5707.749916725944
5478,5478,57,,Solution Boutique Agricole,Oeufs,2026-02-02,HTG,7434,154.16547012332745,douzaine,1146066.1048968162,8715.331596173508
5479,5479,216,,Splendeur agrobusiness,Bovin entier,2025-08-10,HTG,5,93060.5934787156,animal,465302.96739357803,3538.4256075557264
5480,5480,71,,Wed & Sam Pharmacie Vétérinaire,Lait de vache,2025-11-21,HTG,25,464.21854592362655,gallon,11605.463648090663,88.25447641133584
5481,5481,63,,Poulailler,Viande de bovin,2025-05-02,HTG,6200,678.1319097235233,lb,4204417.840285845,31972.759241717453
5482,5482,193,,Beraca dépôts  articles divers,Lait de vache,2027-08-29,HTG,11,525.3204014044159,gallon,5778.5244154485745,43.94315144827813
5483,5483,189,,Société d'Expansion de la Production agricole et commercialisation de Torbeck,Oeufs,2026-05-31,HTG,6845,172.61658851764037,douzaine,1181560.5484032482,8985.251318655879
5484,5484,191,,Agro Yvon Service,Viande de chèvre,2027-12-27,HTG,2778,748.8846470473702,lb,2080401.5494975944,15820.544102643304
5485,5485,120,,Mouvement de Solidarité des Travailleurs de Saltadère,Mouton entier,2024-08-05,HTG,18,37228.160603528915,animal,670106.8908635204,5095.869892498255
5486,5486,114,,Ferme Agricole de Mérande SA,Mouton entier,2026-06-20,HTG,6,34141.290990474205,animal,204847.74594284524,1557.777535687036
5487,5487,44,,Dallas Farm,Viande de chèvre,2024-11-16,HTG,3207,656.8425309178781,lb,2106493.996653635,16018.965754020039
5488,5488,122,,A&F Production Animale et Végétale,Oeufs,2027-06-26,HTG,7272,160.58552780002995,douzaine,1167777.9581618179,8880.440746477703
5489,5489,150,,Winter poulailler,Viande de mouton,2026-06-23,HTG,2320,612.0894054731067,lb,1420047.4206976076,10798.839701122492
5490,5490,18,,AGRI-FAZ,Bovin entier,2024-11-17,HTG,5,269100.0321952424,animal,1345500.160976212,10231.940387651803
5491,5491,69,,Ferme Agricole la Réserve,Viande de bovin,2027-06-18,HTG,4253,607.7959731059249,lb,2584956.2736194986,19657.46215680227
5492,5492,16,,Agro Paysage et Veterinaire,Volaille,2026-03-10,HTG,2482,1101.3505193021545,animal,2733551.988907947,20787.467596258153
5493,5493,161,,Société de Formation de Production et de Distribution,Viande de bovin,2025-11-21,HTG,4996,585.7745186185125,lb,2926529.4950180883,22254.977148426526
5494,5494,131,,BECEP,Lait de vache,2026-11-13,HTG,43,476.23173514514974,gallon,20477.964611241438,155.72596662541017
5495,5495,123,,Poulailler Adrien Arold,Bovin entier,2026-07-31,HTG,8,169102.9285578389,animal,1352823.4284627112,10287.630634697423
5496,5496,10,,Groupe de Recherche Agricole d'Haïti ,Lait de vache,2024-09-03,HTG,22,457.02545964902345,gallon,10054.560112278516,76.46053317322065
5497,5497,156,,EKILIB Pouilailler,Viande de bovin,2026-07-25,HTG,1937,619.563211193028,lb,1200093.9400808953,9126.18965840985
5498,5498,114,,Ferme Agricole de Mérande SA,Lait de vache,2024-07-16,HTG,13,549.8116131134383,gallon,7147.550970474697,54.353999775472985
5499,5499,24,,Asosyasyon Pwodiktè Lèt Ench,Oeufs,2026-05-23,HTG,2878,184.5638351425426,douzaine,531174.7175402376,4039.3514641843162
5500,5500,229,,Guy Rousleau François ,Viande de mouton,2025-01-21,HTG,1802,602.8887668012882,lb,1086405.5577759212,8261.63922263058
5501,5501,216,,Splendeur agrobusiness,Bovin entier,2025-12-03,HTG,5,204861.6016253456,animal,1024308.008126728,7789.414510469414
5502,5502,1,,A&P Entreprise Agro Vétérinaire,Viande de chèvre,2025-02-13,HTG,1533,695.6974094468451,lb,1066504.1286820136,8110.297556517214
5503,5503,192,,COSMOS,Oeufs,2025-10-24,HTG,2182,190.1970555705688,douzaine,415009.97525498114,3155.969393574001
5504,5504,2,,HEEMA ENGINEERING &SERVICES,Lait de vache,2026-12-02,HTG,28,542.9258791343505,gallon,15201.924615761813,115.60398947347386
5505,5505,30,,Ferme Andre Production Agricole de Dumas,Oeufs,2024-04-05,HTG,5758,197.00782264164278,douzaine,1134371.042770579,8626.395762513908
5506,5506,96,,EDMAX,Oeufs,2025-01-19,HTG,9188,185.12504034962768,douzaine,1700928.8707323791,12934.820309751933
5507,5507,169,,Probo-K,Bovin entier,2025-01-12,HTG,5,272725.5771094111,animal,1363627.8855470556,10369.793806441488
5508,5508,233,,Laiterie Saut Mathurine,Oeufs,2025-10-19,HTG,7804,197.58868677663625,douzaine,1541982.1116048694,11726.09970802182
5509,5509,128,,Ferme Avicole de Grand Latanier,Volaille,2026-11-09,HTG,1719,1972.282921302751,animal,3390354.341719429,25782.162294444326
5510,5510,201,,Ferme Vision et Action,Viande de chèvre,2024-08-16,HTG,1064,658.4022056322723,lb,700539.9467927377,5327.299975610173
5511,5511,202,,Magie Verte Entreprise Agricole,Viande de bovin,2026-12-18,HTG,4039,692.1590872847461,lb,2795630.5535430894,21259.547935688894
5512,5512,72,,Ferme de Production la Renaissance de Terrier Rouge,Viande de mouton,2027-04-19,HTG,1752,597.2736700432738,lb,1046423.4699158157,7957.59292711647
5513,5513,8,,Poulaye Lakay,Viande de bovin,2026-06-29,HTG,747,551.3636749364572,lb,411868.6651775335,3132.081104011662
5514,5514,208,,EMF Entreprise Agricole,Viande de bovin,2027-06-21,HTG,3632,651.9404442986321,lb,2367847.6936926316,18006.44633986792
5515,5515,66,,Poulailler Bernadin,Mouton entier,2026-06-09,HTG,24,23270.90668913385,animal,558501.7605392125,4247.161677104277
5516,5516,175,,AGRIFAZ,Lait de vache,2026-07-12,HTG,21,526.6276870434222,gallon,11059.181427911866,84.1002389955275
5517,5517,204,,La chèvrerie de kilou,Oeufs,2027-04-11,HTG,6655,177.80268148758066,douzaine,1183276.8452998493,8998.303006082504
5518,5518,28,,Poulailler Jean Frantzy,Viande de chèvre,2027-01-07,HTG,1787,744.6525232354975,lb,1330694.059021834,10119.346456439802
5519,5519,183,,GK Gntreprise Agricole,Volaille,2026-10-18,HTG,2296,1440.9390945779255,animal,3308396.161150917,25158.906168448037
5520,5520,149,,L' eternel est grand poulailler,Mouton entier,2026-08-03,HTG,25,27420.432906502443,animal,685510.8226625611,5213.010058270426
5521,5521,41,,Poulailler Gilbert,Viande de mouton,2024-01-10,HTG,2049,674.1996151702041,lb,1381435.0114837482,10505.20921280417
5522,5522,122,,A&F Production Animale et Végétale,Volaille,2025-08-30,HTG,4593,759.1676600557782,animal,3486857.0626361896,26516.023290009045
5523,5523,3,,Este-agriv,Oeufs,2026-04-16,HTG,9460,174.74235983713692,douzaine,1653062.7240593152,12570.819194367416
5524,5524,144,,Raymond raynold poulailler,Oeufs,2024-02-07,HTG,4592,162.13813220515763,douzaine,744538.3030860838,5661.888236396075
5525,5525,146,,La réserve poulailler,Viande de bovin,2025-08-14,HTG,2943,654.9365399904663,lb,1927478.2371919423,14657.629180166861
5526,5526,223,,Sol Agriplus,Bovin entier,2024-06-24,HTG,7,274877.91278506065,animal,1924145.3894954245,14632.284330763685
5527,5527,187,,Equipe technique de construction,Viande de chèvre,2026-10-22,HTG,3178,702.1545957912301,lb,2231447.305424529,16969.181029844327
5528,5528,122,,A&F Production Animale et Végétale,Mouton entier,2026-05-17,HTG,16,31626.289603473913,animal,506020.6336555826,3848.0656551755333
5529,5529,144,,Raymond raynold poulailler,Volaille,2026-01-27,HTG,3002,1598.313569632444,animal,4798137.336036596,36487.73639571556
5530,5530,206,,Association des Cadres pour la Protection de l'Environnement,Oeufs,2024-06-20,HTG,5992,178.76385722791875,douzaine,1071153.0325096892,8145.650437336039
5531,5531,229,,Guy Rousleau François ,Viande de chèvre,2027-01-29,HTG,2913,712.9577542081951,lb,2076845.9380084723,15793.505232003592
5532,5532,13,,THE CHOU FERME,Viande de chèvre,2024-06-01,HTG,985,668.9015049770804,lb,658867.9824024242,5010.402908003226
5533,5533,78,,A & A production agricole,Oeufs,2025-07-30,HTG,5356,195.05879848890532,douzaine,1044734.924706577,7944.752279137468
5534,5534,40,,Centre de Santé et de Développement Intégré,Mouton entier,2025-03-16,HTG,20,37497.47432694228,animal,749949.4865388457,5703.037920447496
5535,5535,186,,Laiterie de Poste-Droit,Mouton entier,2027-07-08,HTG,24,22125.590448372972,animal,531014.1707609514,4038.1305761289077
5536,5536,189,,Société d'Expansion de la Production agricole et commercialisation de Torbeck,Volaille,2025-09-07,HTG,3203,1746.2976206718654,animal,5593391.279011985,42535.29489742954
5537,5537,129,,Bon Poul Palye,Volaille,2025-09-20,HTG,555,1092.3125937769296,animal,606233.489546196,4610.140604914038
5538,5538,156,,EKILIB Pouilailler,Lait de vache,2026-01-29,HTG,31,520.2584485262572,gallon,16128.011904313973,122.64647835980207
5539,5539,154,,Le palmiste poulailler,Lait de vache,2026-09-26,HTG,40,503.4768789431963,gallon,20139.075157727853,153.14886051504072
5540,5540,213,,Amazone production agricole,Viande de chèvre,2025-08-24,HTG,1214,702.306804431496,lb,852600.460579836,6483.653692622327
5541,5541,80,,PDF Entreprise Agricole,Mouton entier,2027-06-02,HTG,9,23892.52254250978,animal,215032.70288258803,1635.2296797154984
5542,5542,217,,Lanati Farm,Viande de chèvre,2026-05-06,HTG,2541,691.4405682964934,lb,1756950.4840413898,13360.840182824257
5543,5543,227,,Entreprise de Production Agricole et dÉlevage ,Mouton entier,2027-01-06,HTG,15,36611.71761995245,animal,549175.7642992868,4176.241553606744
5544,5544,24,,Asosyasyon Pwodiktè Lèt Ench,Bovin entier,2025-12-04,HTG,14,319938.5214133143,animal,4479139.2997864,34061.89581586616
5545,5545,101,,Angelo Poule,Viande de chèvre,2024-02-14,HTG,1517,670.9287372172978,lb,1017798.8943586408,7739.9155464535415
5546,5546,162,,Entreprise de la production agricole,Lait de vache,2027-08-27,HTG,49,524.203609802086,gallon,25685.976880302216,195.33062266389518
5547,5547,12,,Ministère Haïtien Zanmi kris yo,Viande de chèvre,2025-08-06,HTG,1116,716.7257258543898,lb,799865.910053499,6082.630494703415
5548,5548,188,,Wid Agricole,Viande de mouton,2026-02-24,HTG,1776,679.3516780587252,lb,1206528.580232296,9175.12228313533
5549,5549,169,,Probo-K,Viande de bovin,2024-06-27,HTG,198,638.9044895420614,lb,126503.08892932815,962.0006762686552
5550,5550,156,,EKILIB Pouilailler,Volaille,2024-06-13,HTG,1217,1722.1432162875842,animal,2095848.29422199,15938.00984199232
5551,5551,147,,Le poulet du rocher,Oeufs,2026-12-20,HTG,4195,160.93753428371048,douzaine,675132.9563201654,5134.090922586809
5552,5552,114,,Ferme Agricole de Mérande SA,Oeufs,2025-09-07,HTG,8353,165.25839338568917,douzaine,1380403.3599506617,10497.363953997427
5553,5553,140,,Kominote Familyal Peyizan Centre ,Lait de vache,2026-12-26,HTG,49,493.76596275173193,gallon,24194.532174834865,183.98883783144385
5554,5554,17,,Agri-Feed,Viande de mouton,2027-11-07,HTG,971,672.8503675886762,lb,653337.7069286046,4968.347581206119
5555,5555,68,,Ferme de l'avenir,Mouton entier,2027-04-16,HTG,11,18270.741801691453,animal,200978.159818606,1528.3510252365475
5556,5556,153,,Entre nous poulailler,Mouton entier,2025-06-15,HTG,12,39538.545320921745,animal,474462.5438510609,3608.080181376889
5557,5557,124,,Vinxtech production,Oeufs,2026-04-04,HTG,4561,165.57299715515225,douzaine,755178.4400246494,5742.801825282505
5558,5558,70,,Dlina Production,Mouton entier,2024-02-22,HTG,7,26389.533913503845,animal,184726.73739452692,1404.7660638367067
5559,5559,195,,La petite Ferme Agricole,Viande de bovin,2027-07-14,HTG,1287,668.7877103871942,lb,860729.783268319,6545.473637021437
5560,5560,55,,Le Canaan Production / FA Production,Bovin entier,2027-11-08,HTG,8,145258.104567262,animal,1162064.836538096,8836.994954662327
5561,5561,73,,Association des apiculteurs de ferrier,Oeufs,2024-06-11,HTG,3343,181.98511067653234,douzaine,608376.2249916476,4626.435171039146
5562,5562,224,,Job Joseph,Volaille,2027-11-04,HTG,3031,1556.5198386347108,animal,4717811.630901809,35876.89453157269
5563,5563,183,,GK Gntreprise Agricole,Volaille,2025-03-25,HTG,3056,1506.4258236005335,animal,4603637.31692323,35008.64879789529
5564,5564,42,,Agroveterinaire,Oeufs,2025-02-08,HTG,3556,171.40614577655396,douzaine,609520.2543814259,4635.135014307421
5565,5565,56,,Poulailler Jinjha,Bovin entier,2025-07-22,HTG,11,340771.2200632191,animal,3748483.42069541,28505.577343691333
5566,5566,67,,"Ferme d'Expérimentation, de production pour la Vulgarisation Agricole d'Haiti",Mouton entier,2025-03-17,HTG,17,26879.206745554606,animal,456946.51467442827,3474.878438588808
5567,5567,48,,Bon Jaden Lakay,Viande de chèvre,2024-03-20,HTG,1393,731.8456734207315,lb,1019461.023075079,7752.555308555734
5568,5568,80,,PDF Entreprise Agricole,Oeufs,2024-07-27,HTG,2979,153.16215593469082,douzaine,456270.06252944394,3469.7343158132617
5569,5569,143,,Rivelino JOSEPH,Volaille,2025-09-01,HTG,3003,1607.539190678233,animal,4827440.189606734,36710.57178408162
5570,5570,149,,L' eternel est grand poulailler,Viande de mouton,2027-02-26,HTG,1910,590.2831807746592,lb,1127440.875279599,8573.694869046381
5571,5571,178,,Rasanbleman Fanm Vanyan Limonad,Viande de chèvre,2026-07-06,HTG,1140,662.4408789844902,lb,755182.6020423188,5742.833475606987
5572,5572,128,,Ferme Avicole de Grand Latanier,Volaille,2024-09-06,HTG,2744,1188.83049226342,animal,3262150.870770824,24807.230956432122
5573,5573,209,,Organisation pour le Développement de Lahatte Arniquet Bétail,Volaille,2024-02-23,HTG,2174,1056.2967263251664,animal,2296389.0830309116,17463.034851946097
5574,5574,162,,Entreprise de la production agricole,Lait de vache,2027-09-03,HTG,28,467.7166090496483,gallon,13096.065053390152,99.58984831475401
5575,5575,232,,Bazilic,Viande de chèvre,2026-11-12,HTG,2144,771.2592015616327,lb,1653579.7281481405,12574.750784396505
5576,5576,156,,EKILIB Pouilailler,Viande de mouton,2026-06-10,HTG,379,635.0178372299197,lb,240671.76031013957,1830.2035004573352
5577,5577,198,,S&L entreprise agricole,Lait de vache,2027-04-15,HTG,24,541.3476616962961,gallon,12992.343880711105,98.80109414989434
5578,5578,220,,AGWO PÈP LA,Viande de bovin,2027-12-08,HTG,5696,671.9924538295215,lb,3827669.0170129547,29107.749178805738
5579,5579,153,,Entre nous poulailler,Lait de vache,2025-07-18,HTG,5,546.8744728232618,gallon,2734.372364116309,20.79370619099855
5580,5580,208,,EMF Entreprise Agricole,Oeufs,2024-01-01,HTG,2152,155.81473887736394,douzaine,335313.3180640872,2549.911163985454
5581,5581,3,,Este-agriv,Oeufs,2026-10-01,HTG,7328,157.69477022095555,douzaine,1155587.2761791623,8787.735940525949
5582,5582,168,,Centre Agro-pastoral des Petites Surs de Ste Thérèse,Lait de vache,2024-06-26,HTG,44,470.70843793986836,gallon,20711.171269354207,157.49940128786469
5583,5583,207,,Ferme d' élevage de Berard,Oeufs,2025-09-12,HTG,8338,193.64223336665668,douzaine,1614588.9418111835,12278.242903507098
5584,5584,195,,La petite Ferme Agricole,Viande de bovin,2027-11-10,HTG,1153,629.760662784387,lb,726114.0441903982,5521.779803729264
5585,5585,177,,Alfredo entreprise agro veterinaire,Oeufs,2026-11-11,HTG,6329,179.43966690907757,douzaine,1135673.651867552,8636.301535114464
5586,5586,86,,Eco champ S.A,Viande de chèvre,2024-08-21,HTG,2591,790.7813859347413,lb,2048914.5709569147,15581.099398911898
5587,5587,8,,Poulaye Lakay,Viande de chèvre,2027-04-03,HTG,1749,767.2068685383996,lb,1341844.813073661,10204.143065198943
5588,5588,14,,Bon Secours Agro Vèt,Viande de mouton,2027-12-08,HTG,1191,699.1828382405482,lb,832726.760344493,6332.522892353559
5589,5589,157,,LAVI PAP DIW famasi veterinè,Bovin entier,2025-03-08,HTG,13,245677.34750434436,animal,3193805.517556477,24287.494430087278
5590,5590,156,,EKILIB Pouilailler,Viande de bovin,2025-04-07,HTG,5284,558.7873307715786,lb,2952632.255797021,22453.477230395598
5591,5591,16,,Agro Paysage et Veterinaire,Viande de chèvre,2026-09-29,HTG,1470,679.3373870781805,lb,998625.9590049254,7594.1137566914485
5592,5592,94,,Selimond Pierre Wilfrid,Viande de bovin,2026-08-01,HTG,3583,608.196589197577,lb,2179168.3790949187,16571.62265471421
5593,5593,62,,Entreprise Ferme Agropastorale de Mont-Organisé,Oeufs,2026-12-16,HTG,4406,178.91870342758597,douzaine,788315.8073019438,5994.797013702994
5594,5594,211,,Ferme Familial Agricole de Pilette,Viande de chèvre,2027-03-15,HTG,2315,697.9646839915288,lb,1615788.2434403892,12287.36306798775
5595,5595,146,,La réserve poulailler,Oeufs,2025-09-05,HTG,794,162.4220975779557,douzaine,128963.14547689683,980.7083306227895
5596,5596,37,,Nouvo Jaden agrikòl,Volaille,2024-09-05,HTG,2155,1294.1666471449664,animal,2788929.1245974028,21208.586498839566
5597,5597,222,,Agrozoo Services,Lait de vache,2027-03-13,HTG,10,456.0981342378035,gallon,4560.981342378035,34.68426876333107
5598,5598,153,,Entre nous poulailler,Lait de vache,2027-06-02,HTG,31,501.53314617377873,gallon,15547.52753138714,118.23214852765886
5599,5599,172,,Centre d' Encadrement de la Production Agricole pour le developpement Haiti,Volaille,2025-10-22,HTG,1818,1227.1818746146864,animal,2231016.6480495,16965.90606881749
5600,5600,69,,Ferme Agricole la Réserve,Oeufs,2027-08-11,HTG,1085,163.15478382854374,douzaine,177022.94045396996,1346.1820566841823
5601,5601,52,,Laiterie de Ferrier,Mouton entier,2026-04-18,HTG,8,23565.128721115343,animal,188521.02976892274,1433.6199982427586
5602,5602,134,,Roy production et distribution,Viande de chèvre,2024-08-19,HTG,2316,793.5230867527455,lb,1837799.4689193584,13975.661360603486
5603,5603,97,,Bélicia Baltazar,Bovin entier,2025-01-31,HTG,5,345840.80057865835,animal,1729204.0028932919,13149.840326184729
5604,5604,158,,Ferme Solidarité,Bovin entier,2024-03-31,HTG,5,319249.9509458577,animal,1596249.7547292884,12138.781404785463
5605,5605,38,,Poulailler Carmilus,Volaille,2025-07-28,HTG,298,998.963204034035,animal,297691.0348021424,2263.8101505866343
5606,5606,207,,Ferme d' élevage de Berard,Bovin entier,2027-08-13,HTG,13,296918.3540478584,animal,3859938.602622159,29353.14526708866
5607,5607,61,,Association des Femme en action pour le developpement de Mont-Organisé,Viande de chèvre,2025-06-12,HTG,1370,769.1776661534251,lb,1053773.4026301925,8013.485951560399
5608,5608,156,,EKILIB Pouilailler,Bovin entier,2024-08-06,HTG,11,298441.4844282247,animal,3282856.3287104713,24964.68691034579
5609,5609,190,,Lido poulailler,Volaille,2026-02-08,HTG,3468,1475.2789497791214,animal,5116267.397833993,38906.97640938398
5610,5610,202,,Magie Verte Entreprise Agricole,Bovin entier,2025-05-13,HTG,5,182822.64854624958,animal,914113.2427312479,6951.43150365968
5611,5611,87,,MS Boucherie,Lait de vache,2024-09-20,HTG,33,452.76075935960307,gallon,14941.105058866902,113.62057078986237
5612,5612,95,,Jardin meridional,Viande de bovin,2026-06-23,HTG,5557,591.943597213914,lb,3289430.56971772,25014.681138537795
5613,5613,22,,PMG Jean Michel Thomas,Volaille,2024-10-08,HTG,1913,1463.453148447551,animal,2799585.8729801653,21289.626410495555
5614,5614,158,,Ferme Solidarité,Viande de mouton,2027-05-12,HTG,2297,683.8381969361594,lb,1570776.3383623583,11945.06721188105
5615,5615,144,,Raymond raynold poulailler,Viande de chèvre,2025-09-25,HTG,907,798.2722715444465,lb,724032.950290813,5505.953994606943
5616,5616,213,,Amazone production agricole,Viande de bovin,2025-12-11,HTG,3311,685.795609813859,lb,2270669.264093687,17267.44687523716
5617,5617,127,,Agrotop SNC,Bovin entier,2024-09-25,HTG,11,219157.76015064796,animal,2410735.3616571277,18332.588301575117
5618,5618,96,,EDMAX,Viande de mouton,2026-07-20,HTG,2213,581.4078686143432,lb,1286655.6132435414,9784.453332650506
5619,5619,219,,Societé Agricole de Production et de  l ' élevage du Nord.Sa,Lait de vache,2024-02-02,HTG,38,453.6336702209831,gallon,17238.079468397358,131.08805679389627
5620,5620,87,,MS Boucherie,Viande de bovin,2025-01-29,HTG,4555,678.3151470388065,lb,3089725.4947617636,23496.01136700961
5621,5621,47,,Agrogau Entreprise,Volaille,2024-09-28,HTG,4047,1054.8752422281384,animal,4269080.105297276,32464.48749275495
